	part	title	date	rating	text
25	정치사회	두 번째 지구는 없다	2020-11-06	4	결국 지구는 하나 뿐이라는 사실... 모두가 이 사실을 애써 외면하고 경제발전에만 집중했던 현실이 문득 눈에 들어온다. 이 책을 통해 우리의 시선을 경제에서 환경으로 돌려봐야 하겠다. 더 늦기 전에...
26	정치사회	두 번째 지구는 없다	2020-08-05	4	생각하며 읽기에 좋습니다.
27	정치사회	두 번째 지구는 없다	2022-08-05	4	내용은 무겁지만 어렵지않게 써져있어 좋았습니다. 예상보다 심각한 상태라서 놀랐고 무섭기도 하지만 그렇기에 더 이상 미루지않고 우리모두가 행동해야 할 때라고 생각해요. 많은사람들이 읽고 함께했으면 좋겠습니다
28	정치사회	두 번째 지구는 없다	2022-08-03	4	잘 읽어보겠습니다...
29	정치사회	두 번째 지구는 없다	2022-07-23	4	잘읽혀요 추천해주고픈 책이에요
30	정치사회	두 번째 지구는 없다	2022-06-23	4	"옛날에는 환경에 대해 전혀 몰랐는데 이 책을 읽고 난 뒤 환경을 더 관심깊게 가져야겠다는 생각이 들었다!! 지구의 온도 변화가 얼마나 중요한지, 환경이 얼마나 중요한지 등등 많은 것을 깨달았다. 나의 작은 실천이 지구의 온도에 영향을 미친다는 생각으로 하루하루 절약하면서 살아야겠다는 마음이다. 오늘부터 실천하기??"
31	정치사회	두 번째 지구는 없다	2022-06-15	4	기후위기는 돈룩업이 아닙니다. 결코 가볍게 설마~하며 넘길일이 아니라고 생각합니다. 더욱 많은 사람들이 경각심을 가졌으면 좋겠습니다.
32	정치사회	두 번째 지구는 없다	2022-06-10	4	지구상의 모두가 읽어봐야할 책
33	정치사회	두 번째 지구는 없다	2022-06-07	4	타일러씨는 천재입니다.. 언어천재인줄은 진작에 알았는데 다방면에 천재일줄은...;;;;;; 앞으로는 저도 지구와 환경을 더욱더 사랑할게요
34	정치사회	두 번째 지구는 없다	2022-05-30	4	이 책을 구입하여 읽으면서 여러모로 진지한 생각을 하게될 수 있어서 좋았다. 미래에 다가올 일에 대해 소홀하게 여겼던 부분들이 너무 많았다는 걸 깨닫게 해준 저자님에게 감사를 드린다. 주위 사람들에게 적극 추천해야 할 책인 것 같다.
35	정치사회	두 번째 지구는 없다	2022-03-31	4	"타일러 똑똑한 사람이란 건 알았지만 이 정도로 생각이 깊은 사람인 줄 몰랐다. 환경을 위해 '이걸 해야한다, 하지 말아야한다'보다 한 단계 위의 조언을 한다는 점이 좋았다. 소비자로서, 유권자로서 선택할 때 환경을 고려한 선택을 하자. 나의 선택권을 환경을 위해 쓰자."
36	정치사회	두 번째 지구는 없다	2022-02-24	4	환경이라는 긴급하고 중대한 주제를 읽기 쉽게 잘 설명해놨다. 환경 문제를 잘 모르는 사람에게 특히 더 좋을 책이다. 어렵거나 무겁지 않고 술술 읽히지만 생각할 거리가 참 많다.
37	정치사회	두 번째 지구는 없다	2022-01-03	4	지구에 관련해 더 노력하고 전파해야겠다는 생각을 했습니다. 감사해요!
38	정치사회	두 번째 지구는 없다	2021-12-10	4	좋아요좋아요좋아요좋아요좋아요
39	정치사회	두 번째 지구는 없다	2021-11-16	4	저자가 관련 분야에 대해 많이 공부하고 조사해서 쓴 책이라는 것이 느껴졌다. 뿐만 아니라 책을 만드는 데에도 불필요한 종이 낭비와 환경을 덜 훼손하는 방향으로 제작했다고 하니 책을 만들면서도 작은 부분 하나까지 신경 써서 행동하는 점이 대단하다고 생각했다.
40	정치사회	두 번째 지구는 없다	2021-11-06	4	유익한 내용입니다. 좋아요.
41	정치사회	두 번째 지구는 없다	2021-10-26	4	앞으로의 생활에 있어 도움이 많이 되는 책 입니다
42	정치사회	두 번째 지구는 없다	2021-10-14	4	두번째 지구는 없다
43	정치사회	두 번째 지구는 없다	2021-10-12	4	"자연의 일부인 인간으로서의 자기 인식과, 시민의 책임감을 느낄 수 있는 책이다. 타일러가 앞으로도 자신의 소신을 지키며 책임있는 시민의 삶을 살아 나갈 수 있길 바란다."
44	정치사회	두 번째 지구는 없다	2021-09-21	4	극단적으로 환경 오염의 심각성을 알려주는 책입니다. 읽고 한가지씩이라도 환경오염을 줄이기 위한 실천을 할 수 있으면 좋겠습니다.
45	정치사회	두 번째 지구는 없다	2021-09-13	4	지구를 위해 조금씩 조금씩 노력해야한다
46	정치사회	두 번째 지구는 없다	2021-08-18	4	타일러님 팬인데 기후 문제에 관해 책을 만들었다고 이야기를 듣고 주문했습니다! 기후 문제에 대해 심각성을 아주 예리하게 그리고 이해하기 쉽게 풀어놓으셔서 읽기 너무 좋았어요
47	정치사회	두 번째 지구는 없다	2021-08-18	4	"전세계 어른들의 교과서. 동시에 유치원시절부터 모든 교육과정에 넣어야할 내용. 환경교육 지금도 학교에서 하고는 있지만 너무 노멀하게 해서 와닿지도 않아요. 이 책의 내용처럼 조금 더 절박하게, 더 현실적으로 해야 사람들의 마음과 행동이 움직일 것 같다. 그 무엇보다 우선시 되어야할 것이 바로 환경걱정이다. 소비를 줄이고 꼭 사야할것만 횐경기업의 것을 사도록해요.."
48	정치사회	두 번째 지구는 없다	2021-08-05	4	타일러님이 더 좋아졌어용
49	정치사회	두 번째 지구는 없다	2021-08-04	4	두 번째 지구는 없다
50	정치사회	두 번째 지구는 없다	2021-07-29	4	"우리는 정작 가장 중요한 문제를 외면한 채
하루하루를 허비하고 있는 것은 아닐까..."
51	정치사회	두 번째 지구는 없다	2021-07-16	4	온도변화 환경이 날로 중요해 집니다
52	정치사회	두 번째 지구는 없다	2021-07-06	4	평소 관심 있던 분야의 책이라 구입해 봤습니다. 재미있게 잘 읽을게요!
53	정치사회	두 번째 지구는 없다	2021-06-13	4	많이 반성하며 읽었어요
54	정치사회	두 번째 지구는 없다	2021-06-06	4	외국인이 한글로쓴 책을읽으니 신기하고 잘읽혀서 좋네요
55	정치사회	두 번째 지구는 없다	2021-05-13	4	어떤 내용인지 아직 안읽었지만 외국인이 바라본 그것도 한국어로 쓴 책! 기대되구요 지구에 빌려 살고 있는 우리들이 꼭 봐야할 것 같습니다.
56	정치사회	두 번째 지구는 없다	2021-04-26	4	평소 생활을 돌아보게 되었습니다. ‘우리는 지구별 여행자가 되는 방법을 잊었다’ 라는 문장이 생각 납니다.
57	정치사회	두 번째 지구는 없다	2021-04-18	4	정말 잘 읽히고 알고싶던 정보도 많아서 유용했던 책
58	정치사회	두 번째 지구는 없다	2021-04-11	4	어머니가 배송해달라해서 꽃이랑 같이 보내드렸는데 좋아하시네요. 종이도 재생종이로 출판하신거라네요
59	정치사회	두 번째 지구는 없다	2021-04-05	4	내용 너무 좋습니다^^
60	정치사회	두 번째 지구는 없다	2021-04-04	4	환경에 관해 관심이 있으신 분들께 추천드립니다!!
61	정치사회	두 번째 지구는 없다	2021-03-31	4	"일회용 사용과 먹거리, 물건구입도 환경에 어떤 영향을 미칠지 생각을 하게됩니다."
62	정치사회	두 번째 지구는 없다	2021-03-25	4	많은 생각을 하게 하는 책이에요!! 읽고 끝날것이 아니라 실천하는 모습까지가 독후감 연장이라 생각하고 작은것부터 하나하나 시작해보려고요
63	정치사회	두 번째 지구는 없다	2021-03-01	4	누구나 꼭 읽어야 할 책이에요!!
64	정치사회	두 번째 지구는 없다	2021-02-25	4	좋아요^^
65	정치사회	두 번째 지구는 없다	2021-02-25	4	매력적인 타일러의 아름다운 글!
66	정치사회	두 번째 지구는 없다	2021-02-02	4	생각해볼 수 있는 책
67	정치사회	두 번째 지구는 없다	2021-02-01	4	"기후환경의 변화가 심상치않다는건 느끼고있었지만 구체적으로 내가 할수있는 범위가 뭔지 알게해주는 책이었습니다 FSC인증제품을 최대한 사용하려하고 노력중이었지만 시중에 접하기쉽지는 않죠 비용지불해서라도 친환경제품,리사이클링제품을 찾아사용하려는 1인인데..주위에도 널리 알려야겠습니다"
68	정치사회	두 번째 지구는 없다	2021-01-20	4	똑 소리 나는 지적 뜨끔했어요
69	정치사회	두 번째 지구는 없다	2021-01-20	4	"책도 가볍고 친환경 종이와 잉크를 사용해서 만든 책이라고 들었어요. 유튜브 통해서도 타일러씨가 책 소개하는 영상도 봤고요.
기후 변화 대신 기후 위기라는 단어를 사용하는 것부터 변화의 시작이라고 생각되네요. 정말 좋은 책입니다!"
70	정치사회	두 번째 지구는 없다	2021-01-17	4	코로나 이후 더 많은 플라스틱과 쓰레기가 넘쳐나고 있습니다 식품 밀키트 및 간편가정식으로 인한 부분은 먹는 건데 어쩔수 없지가 되어가는 것 같은데요 정부의 개입 혹은 규제로 환경부담을 소비자가 맡게끔 해야할 부분 같습니다...
71	정치사회	두 번째 지구는 없다	2021-01-17	4	어느 유투브에서 책에대한 소개를보고 구매하게되었어요.. 아이들이 커가는 미래에서 우리가 빌려서 환경을 당겨쓰는것 지금부터라도 사소한것부터 지구를 위해 아이들을위해 실천할것들을 찾아봐야겠어요...
72	정치사회	두 번째 지구는 없다	2021-01-14	4	세상의 모든 어른들이 다 읽었으면
73	정치사회	두 번째 지구는 없다	2021-01-14	4	일반인이라고 목소리를 내지 못하는 것은 아니다. 환경 보호의 중요성을 강조하는 책. 매우 재밌게 읽었다
74	정치사회	두 번째 지구는 없다	2021-01-09	4	정말 지구를 생각한다는 것이 무엇인지 고민하게 하는!
75	정치사회	두 번째 지구는 없다	2021-01-09	3	아주쉽게읽힙니다
76	정치사회	두 번째 지구는 없다	2021-01-04	4	"이 책은 우리나라에 거주하는 미국 출신 방송인 타일러 라쉬다. 외국인이 한글로 펴낸 책이며 기후위기의 현실을 잘 파악한 좋은 책이다. 특히 외국인이 우리나라 기후위기에 관해 불편한 진실을 잘 지적하고 있다. 저자는 환경. 자연 생태계 전문가가 아니지만 누구 못지 않게 기후위기를 정확하게 파악하여 이 책을 펴냈다. 우리나라 기후 위기를 꼬집어 이야기하자 이를 접한 사람들이반발하는 댓글에 마음이 아팠다는 이야기도 쓰여있다. 이 책은 특히 친환경 콩기름 잉크를 사용해 인쇄쌨다. 그리고 FSC(국제산림관리협회에서 만든 산림 관련 친환경 국제인증) 종이로 이 책을 펴냈다. 아무도 관심을 가지지 않는 FSC를 고집한 저자의 마음이 지구를 살리기 위한 사랑을 느낀다. ""더 많이 갖고 더 잘 살려고 한 욕심이 결국 생태계를 망친다."" 문장이 특히 공감간다. 모두가 읽어야 할 책이다. 지구를 살리기 위해. 우리 후손들이 따뜻한 보금자리에서 행복을 누릴 수 있도록."
77	정치사회	두 번째 지구는 없다	2020-12-29	4	내가 살고 있는 지구에 대해서 생각해보는 시간이 되었다. 읽고 다른 환경책도 구입하였다
78	정치사회	두 번째 지구는 없다	2020-12-27	4	책 한 권으로 사람을 다 알았다고 할 수 없지만 타일러는 신중하고 세심(섬세)하고 똑똑한 사람인 것은 분명합니다. :)
79	정치사회	두 번째 지구는 없다	2020-12-14	4	이미 진행중인 비극임에도 너무 무관심합니다. 위기의식을 공유하기 위한 좋은 책입니다.
80	정치사회	두 번째 지구는 없다	2020-12-13	4	"우리나라는 지구온난화와 직접적인 관련이 없다고 생각한 제가 부끄럽네요. 이제 바보처럼 주어진 대로 살기 보다 의심하고, 또 화내면서 기업들이 진짜 친환경 운영을 할 수 있도록 목소리 내겠습니다."
81	정치사회	두 번째 지구는 없다	2020-11-29	4	좋아요
82	정치사회	두 번째 지구는 없다	2020-11-27	4	수필처럼 쉽게 읽혀요~
83	정치사회	두 번째 지구는 없다	2020-11-26	4	읽어보길정말 잘했습니다. 환경에대해 다시한번생각하게 되었습니다
84	정치사회	두 번째 지구는 없다	2020-11-22	4	좋아요
85	정치사회	두 번째 지구는 없다	2020-11-04	4	기대됩니다
86	정치사회	두 번째 지구는 없다	2020-10-31	3	작가의 의도에 공감되어 고른 책이지만 아쉬움이 남는 책 조금 더 다듬어지고 매끄럽게 읽혔더라면 더 강한 울림을 줄수있었을텐데..
87	정치사회	두 번째 지구는 없다	2020-10-24	4	재밌어요~ 역시 손원평 작가 소설은 좋네요
88	정치사회	두 번째 지구는 없다	2020-10-21	3	낫 배드. 내용이 굉장히 좋은데 책이 좀 얇아서 그런가 살짝 부족한 느낌이 듭니다. 하지만 얻어갈 것이 많은 책입니다. ^^
89	정치사회	두 번째 지구는 없다	2020-10-19	4	왜 환경보호를 해야 하는지 각성하게 한다. 느슨했던 마음을 다 잡는 계기가 되었다.
90	정치사회	두 번째 지구는 없다	2020-10-18	4	환경문제에 둔한 우리나라. 미국인에 비친 우리의 모습이 그저 미안한 마음입니다. 그린 뉴딜이 시급합니다.
91	정치사회	두 번째 지구는 없다	2020-10-18	3	타일러가 왜? 라고 생각했지만 그 것만으로도 타일러의 역할을 다 한 책. 초등학생 이후로 오랜만에 환경에 관심을 가지게 됐다.
92	정치사회	두 번째 지구는 없다	2020-10-08	3	"강력추천하고 싶은 책
문자이나 문단이 참 깔끔하다. 글도 담백하게 잘썼는데, 내용 또한 그렇다.

기후위기에 대하여 위험성을 감지하여야 하는 때에 알맞게 나온 책이다. 책을 읽으면서 다양한 것들을 공감하고 배웠다.
책의 제목처럼 두번째 지구는 없다. 그러기에 첫번째 지구를 잘 가꾸기 위해 늦었지만 노력하여야 한다.

많은 사람들이 읽고 경각심을 가지면 좋겠다라는 생각을 했다.
책은 참 쉽게 읽히지만 내용은 조금 무거운게 사실!"
93	정치사회	두 번째 지구는 없다	2020-10-08	4	이 책은 어른과 아이 모두가 꼭 읽어보아야 할 책이다. 읽는 내도록 타일러의 환경에 대한 사랑과 열의가 보여서 부끄러웠다. 그동안 나 하나가 바뀌는게 큰 도움이 될까 하며 지나쳤던 행동들을 반성하게 되는 책이다.
94	정치사회	두 번째 지구는 없다	2020-10-08	4	환경에 관심을 가지기 시작해서 책도 찾아보던 중 알게 되었습니다. 쉽게 읽히나 마음은 무거워지는 책이네요.추천합니다
95	정치사회	두 번째 지구는 없다	2020-10-06	4	환경에 대해 더 관심을 가지게 하는
96	정치사회	두 번째 지구는 없다	2020-10-06	4	첫번째 지구는 누가 살리나
97	정치사회	두 번째 지구는 없다	2020-10-05	4	"책을 좋아해서 사고 읽는 것인데, 새책이자 좋은 책이 구겨져서 배송되면 기분이 썩 좋지 못합니다. 명절 후라 바빠서 그럴 수 있겠지만 제가 아니어도 다른 분이 받으실 책이었겠죠. 배송 때문에 괜한 소리 하지만.. 책이 담은 내용은 훌륭하고 좋습니다. 많이 읽히는 책이길 바라요."
98	정치사회	두 번째 지구는 없다	2020-10-05	4	지구를 위해 해야한다는거 아는데 안하던거 이제는 진짜 해야겠어요
99	정치사회	두 번째 지구는 없다	2020-10-05	4	"환경에 관심이 가서 읽게되었는데, 많은 도움이 되었어요. 무심코 지나쳤던 행동들에 대해 다시 생각해봅니다"
100	정치사회	두 번째 지구는 없다	2020-09-29	4	반드시 읽어야 하는 책
101	정치사회	두 번째 지구는 없다	2020-09-29	4	기대됩니다 요새 부쩍 관심이 생겨 구매했어요
102	정치사회	두 번째 지구는 없다	2020-09-28	4	난 자연을 위해 무엇을 하고 있었나 내 후손들이 살 자연을위해~
103	정치사회	두 번째 지구는 없다	2020-09-24	4	기후위기에 관심을 갖게된 와중에 반가운 책이네요!
104	정치사회	두 번째 지구는 없다	2020-09-22	4	기후위기에 대해 자세하고 어렵지 않게 읽을수 있어요~
105	정치사회	두 번째 지구는 없다	2020-09-21	3	환경을 사랑하시는 타일러님의 진심이 느껴집니다
106	정치사회	두 번째 지구는 없다	2020-09-18	4	배울 게 많다
107	정치사회	두 번째 지구는 없다	2020-09-15	4	코로나가 환경을 살리고 인간은 죽이는건가??
108	정치사회	두 번째 지구는 없다	2020-09-15	4	"어렵지 않게 잘 읽호는 책 , 하지만 문명한 메시지와 간절함이 나를 당기는 책, 행동을 해야 할 때가 급히 지나가고 있다고 말하는 책이다 꼭 읽어보시길"
109	정치사회	두 번째 지구는 없다	2020-09-13	4	"글씨체, 어조. 읽기 좋네요."
110	정치사회	두 번째 지구는 없다	2020-09-12	4	"평소에도 타일러 라쉬님을 방송인 중에서 굉장히 좋아하고 팬이었는데, 이번 기회를 통해 그가 쓴 책을 읽고 더욱 더 팬이 되었습니다. 근래 환경에 대한 관심이 많아져 제로 웨이스트 삶을 살기 위해 조금씩 노력하던 중이라 더 반가웠던 책입니다."
111	정치사회	두 번째 지구는 없다	2020-09-11	4	환경에 관심을 가지는 고딩딸을 위해 샀는데 먼저 읽어보니 모두가 읽어아 할 필독서인듯 합니다
112	정치사회	두 번째 지구는 없다	2020-09-07	4	기후 위기에 대해 잘 알 수 있는 책이었습니다.
113	정치사회	두 번째 지구는 없다	2020-09-07	4	"현재 무엇이 중요한지 알려주는 책입니다. 지금 관심을 가지고 변하지 않으면 30년 후에 부동산 투자, 사교육이 무슨 의미가 있을까요?"
114	정치사회	두 번째 지구는 없다	2020-09-07	4	우리 모두는 지구를 중심가치로 삼아야 하는 시기가 왔습니다. 늦었지만 이제라도 모두 지구를 살리는 일에 적극적으로 함께 해야 합니다. 저는 15명에게 책을 선물했고 앞으로도 계속해서 위기의식을 갖고 문화운동으로 전개될때 까지책도 선물하고 이책의 내용으로 강의안이나 영상을 만들어 전달하려고 합니다. 저자님께 진심으로 감사드립니다.
115	정치사회	두 번째 지구는 없다	2020-09-07	4	우리 모두는 지구를 중심가치로 삼아야 하는 시기가 왔습니다. 늦었지만 이제라도 모두 지구를 살리는 일에 적극적으로 함께 해야 합니다. 저는 15명에게 책을 선물했고 앞으로도 계속해서 위기의식을 갖고 문화운동으로 전개될때 까지책도 선물하고 이책의 내용으로 강의안이나 영상을 만들어 전달하려고 합니다. 저자님께 진심으로 감사드립니다.
116	정치사회	두 번째 지구는 없다	2020-09-07	4	관심이없는분들도 꼭한번씩 읽어봤으면좋겠넉요.
117	정치사회	두 번째 지구는 없다	2020-09-06	4	아직 읽기전이라서 감상평은 아니지만 요즘 관심이 가는 이야기라서 기대하고 있어요
118	정치사회	두 번째 지구는 없다	2020-09-04	4	손끝에서 느껴지는 책의 질감도 향도 달라요 부드럽고 귀엽지만 그 내용은 가슴이 아파요 지구를 위한 사고를 하고 내가 혼자가 아닌 우리와 무얼 할 수 있는지 고민하고 행동해야겠어요 고마워요 타일러씨
119	정치사회	두 번째 지구는 없다	2020-09-04	4	애들이 질리지 않아하고...
120	정치사회	두 번째 지구는 없다	2020-09-03	4	"코로나, 슈퍼 태풍 등 환경에 대한 경각심을 일으키는 책이다"
121	정치사회	두 번째 지구는 없다	2020-09-03	4	좋아요~~??
122	정치사회	두 번째 지구는 없다	2020-09-03	3	환경을 한번 생각하는 챽
123	정치사회	두 번째 지구는 없다	2020-08-31	4	조금만 귀 기울이면 100% 공감할 수 있는 이야기
