id	document	label
196	인간의 탄생을 우주(코스모스)에서 부터 찾아 인간사회의 평화를 위하여 지구를 아끼고 지켜야 하는 당위성을 담은 아름다운 서적, 코스모스 --&gt; 총균쇠 --&gt; 사피엔스 순으로 읽는것을 추천 드립니다.	1
400	사색	1
309	인간으로서 왜 사는지에대해 어느정도 답을 줄수 있는 책같아요	1
1042	책읽는 사람이라면 한 번쯤은 누구나 읽어봤을 법한 코스모스.. 저는 여태 읽지 않았습니다. 때마침 구입했으니 열심히 읽어보도록 하겠습니다. 우주 분야에는 문외한인데도 잘 풀어서 써놓은 책인지라 쏙쏙 들어옵니다.	1
790	700페이지가 넘는 방대한 양의 우주에 관한 지식을 쉽게 설명했어요	1
1861	깆고 싶었던 책이었는데 잘 보겠습니다	1
1530	과학서적이라기보다는 인문학 서적인듯함	1
676	배송도 빠르고 질도 좋습니다. 내용도 기대가 됩니다.	1
216	추천합니다.	1
1386	한편의 고전을 읽는 코스모스 정말 칼세이건이 아직도 살아계시다면 코스모스 대작이 나올듯	1
164	우주에 대해서 정말 재밌있고 유익하게 담은 책이였습니다:)	1
768	유시민 작가가 적극 추천한 코스모스 한번 읽어보고 싶었습니다.	1
1694	호기심...무한도전 합니다	1
560	우주를 통해 인류를 성찰하게 만드는 책. 수십번을 읽어도 그 가치가 더욱 빛나는 책	1
1556	추천받아 샀어요.	0
1516	사두면 읽겠지하고 구입한 책입니다.	1
539	우주에 흥미를 돋우는 책 최고	1
701	책 두께에 압도 됬지만 완독 해보겠습니다.	1
1199	읽을수록 흥미진진~ 행복해집니다~!!	1
1693	내게는 너무 지루한 과학고전	0
281	천문에 관한 역사를 읽기 쉽게 쓴 명작	1
1828	그의 평생에 걸친 수고로 그는 발견의 환희를 맛보았고 우리는 우주의 이정표를 얻었다	1
497	책의 두께에 놀라고 내용에 더 놀라는 책	1
312	올해목표	1
132	전설적 고전.칼 세이건의 코스모스는 대단하다. 영화도 추천.	1
252	인류속... 칼 세이건이 있었기에 우주에 대한 갈증을 풀어 갈 수 있다. 지구에 있는 우리 모두는 소년이다. 칼세이건과 별을 통해 태초와 미래를 만나보자!	1
1647	잘 읽겠습니다 ㅎㅎ	1
495	우주와 인류에 관한 이모저모를 몇 가지 주제로 세분화하여 정리한 명서. 두껍다.	1
1145	아이가 사달라고 해서 사줬더니 읽어보고 좋아합니다	1
1518	조금 어렵지만 재밌어요	1
1331	우주에 대해서 이런 책이 있을 줄이야.	1
648	TV로 과학 다큐멘터리 보는 것 같이 흥미진진하고 재밌게 읽혀짐!	1
1408	인류가 존재하는 마지막 순간까지 우주는 즐거움과 탐구의 대상이 될 것이다.	1
828	어려운 내용을 나름 재미있게 풀어낸듯	1
585	생각보다 잘 읽히고 재미있네요.	1
1286	우주의 신비	1
1481	연휴때 읽을 예정입니다. 기대되네요	1
1725	우주의 신비를 그대로	1
360	아이가 읽어보고 싶어했던 책	1
825	우주에 대해서 다시한번 생각해보게 하네요	1
900	코스모스 다큐멘터리와 함께 보신다면...너무나 좋습니다.	1
1401	이제 우주의 한 귀퉁이를 이해할 수 있게 되었다.	1
1298	올해 천천히 읽어보려합니다	1
240	우주에 관심을 가지자 싸우지 말자	1
351	알고 싶고 궁금했던 이야기를 알게 됩니다	1
1845	흥미로운 책이에요!	1
1082	코스모스안 인간의 삶을 생각해보는 시간	1
1136	이런책 읽고싶어요	1
927	선물용으로 구입요... 선물 받으실 분이 소장하고 싶은 책이라네요...	1
1282	명불허전 너무 좋네요	1
660	필독서입니다 재미있게 읽을수있어요	1
956	사놓고 읽지 못하고 있네요 ㅠ그치만 언젠가는 읽어야 하는 책이라 생각합니다..	0
864	역시...말이 필요없지요!	1
571	찬찬히 꼭 완독하리라	1
730	말이 필요 없는 책. 남편의 권유로 초등학생 아이가 읽고 있어요. 과학에 대한 많은 지식을 얻을 수 있어서 좋아요.	1
1643	과학이라기보다 철학에 가까운 책	1
650	꼭 읽어보고 싶었던 책입니다^	1
558	보급판이 나와서 좋아요	1
702	역시 기대를 져버리지 않네요.	1
1716	고등학생 조카에게 선물했어요. 필독이라고 하면서 좋아하더라고요.	1
28	우주적 시야를 알려준 책	1
426	천문학이란 타이틀을 가진 책이지만 과학을 이해하고 대하는 태도, 인문학 및 심리학의 기저도 속속들이 자극을 하는 이성과 감성의 적절히 조화된 훌륭한 책.	1
941	어렸을 때 읽다가 말았지만 철들려면 늙기전에 꼭 완독해야만 할 책입니다 지난 연휴를 꼬박 붙잡고 행복했습니다	1
1033	유시민작가 추천으로 도전해봅니다. 완독할수 있기를 ~	1
639	천천히 정독을 할꺼에요	1
703	우주에 깊이있지만 친근하게 이끈다	1
488	가벼운 페이퍼 버젼이어서 부담감이 조금 줄었어요. 흥미로운 우주의 세계	0
985	아직은 막힘 읽고 있습니다. 한번 읽기 시작하면 책으로 빨려가는 기분을 느낍니다. 그만큼 강열해요.	1
1132	아직 다 읽지 못했는데, 재밌고 신비롭네요~	1
1465	어렵지만 신기한 내용이 가득하다. 이해를 포기하고 읽으면 재미있다.	1
1374	너무어려워서...ㅜㅜ	0
496	어려운 책인줄 알았는데 아직 초반이지만 읽어보니 잘 읽히고 흥미로우며 집중해서 읽을 땐 우주의 세계에 빠진 것 같은 느낌이에요. 꼭 완독할 예정입니다.	1
598	내용도 좋고 책상태도 좋습니다	0
1684	인터스텔라보고 구입	1
886	추천합니다	1
91	새로운 사실들을 알 수 있어서 넘 좋았고 재미있어요.	1
51	왜 필독인지 알수있어요	1
263	잘 읽혀요~	1
936	교양과학서로 유명하지만 두께때문인가 책장진열용으로 많이 사용되는 책. 구입 후 읽기가 자꾸 미뤄지고 있는데 빨리 읽어야지 싶다.	1
1046	과학서적엔 큰 관심이없었지만, 유시민 작가님의 추천이라 믿고 읽어봅니다. 쉽게 잘 읽히는 내용은 아니지만, 천천히 정독 완독하려구요	0
149	이번에도 잘 받았어요 묵직한 책이지만 가독성좋고 유익해요~	1
1353	아이에게 교양서로 읽히려 구매했어요	1
391	최고입니다..	1
1587	청소년 과학 도서로 정말 좋은책입니다.	1
79	읽고 싶었던 책이라 구매했어요 어려운 주제라고 생각했는데 쉽게 읽히는 것 같아요	1
1339	최고에요	1
1886	빅뱅과 함께하는 즐거운 여행~~코스모스, 양자, 끈, 통일장, 하나씩 알아가는 즐거운 항해	1
1865	천문학자를 꿈꿨던 어린시절을 생각하며 읽겠습니다~감사합니다	1
36	한번쯤은 읽어봐야...	0
1538	소장용 가치가 있는 책.	1
988	보통의 과학책은 공식이다 뭐다해서 읽기 어렵기마련이지만 이거는 천천히 깊숙하게 들어가는 것이라 읽기도 쉽기 이해도 잘된다	1
917	오~생각보다 쉽게 잼나게 읽혀요. 어려울꺼같아서 천천히 읽어야겠다했는데 책 받은 첫날 3부까지 읽었어요. 잼나게 읽고있어요. 어렵지만요~^^	1
820	소장가치가 있는 책	1
324	사랑할줄 아시는 분이 만든 책. 읽던 중에 리뷰 달게 만드는 책. 덜 읽었는데도 벌써 먹먹합니다........	1
1462	슬로우리딩에 적합한 책	1
7	책이 너무 비싸서 못읽었는데 이렇게 보급판으로 볼 수있어서 좋아요 요새 바이러스때문에 밖에 나가지 못하는데 집에서 오래도록 읽을 수 있겠네용~	1
1179	네가 넓은땅 위를 구석구석 살펴알아 보지 못한것이 없거든 어서 말해 보아라. !!!!	1
1848	인문학과 자연과학의 만남	1
453	"칼 세이건과 같은 생각을 갖고 시대를 살아간다면 어떨까요?
지식과 겸손까지 갖출수있을거라 생각합니다
꼭 한번 읽어보시기 바랍니다"	1
821	진심 인생책입니다!!! 읽고나면 관점이 깊고 넓어지는 게 느껴집니다ㅠㅠㅠ	1
1640	추천	1
217	드디어 샀다.	1
953	생각보다 두꺼워 놀랐지만 기대됩니다.	1
396	과학에 관심있는사람이라면 봐야 할 책!	1
1093	생각이상으로 책두께에 놀랐지만 하루에 일정량 정해서 읽을려구요:) 처음으로 바로드림 이용했는데 좋네요 !	0
1607	이 책을 이제서야 읽다니!	1
504	두꺼운데 아이가 잘 읽네요	1
734	정독해서 읽고 있습니다.	1
384	어릴적 집에 있던 책인데 그땐 우주사진만 보고 좋아했어요 이제야 정독합니다	1
726	읽어야할 책이네요	0
311	종이책은 너무 무거워서 ebook으로 사서 천천히 보려구요.	1
595	책 너무 좋습니다 강추	1
1130	과학에 관심있는 아들에게 선물했습니다~~ 어렵겠지만 끝까지 정독할거예요~~^^	1
521	최고예요!	1
1375	읽고있어요~재밌어요	1
773	약간 어렵지만 재미있습니다	1
1490	오래 전부터 읽으려던 책, 드디어 받았네요. 요즘책방에서 보고 급매, 기대만발입니다.	1
206	워낙 유명한 책이라 많은 설명이 필요 없을 것 같습니다. 읽으면서 꿈을 꾸는 기분이었어요.	1
1779	두툼하네요.	1
1261	잘 읽을게요!!	1
1411	소장용으로 구매	1
1437	수많은 과학고전이 있지만 그중에서도 1위	1
779	어렵지만 재밌다고 합니다	1
1890	책이란 우주선을 타고 살펴보는 우주	1
1246	말이 필요없죠.	1
664	어려운것같지만 궁금하고 흥미롭네요~ 열심히읽어볼께요^^	1
679	생각보다 가독성이 좋아요	1
1315	기대만큼 좋은 책~	1
575	우주의 한 끄트머리에서, 나를 생각합니다.	1
1118	비록 내가 흥미가 있는 장르라해도 두꺼운 책은 좀 읽기 버거운 느낌이 먼저 드는데 이 책은 진짜 정독하게 된다. 중간중간에 우리가 접하지 못하는 사진 그림 등이 생각보다 꽤 많이 나오기 떄문일것같다.	1
630	꼭한번은 읽어볼만한 책입니다	1
316	좀어려워보이지만...유용할듯	0
743	좋은책이라고 평이 자자해서 읽어보려합니다	1
1044	천천히 읽어보려합니다	1
1660	잘읽겠습니다 근데 엄청 두껍군요	1
1442	생각보다 재밌게 읽고 있어요^^	1
1452	넘 어려워요 공부해야 할듯	0
1444	저도 읽고 조카도 선물하려고 두권 구매했어요	1
1110	어렵지만 지루하지 않은 책입니다. 속독으로 한번 읽고나서 정독하는 독서법이 좋을 듯~^^	1
1101	과학분야 중에서도 현대물리를 가볍게나마 접할 수 있는 책으로서 샀습니다. 문체가 좋아서 잘 읽힐 것 같습니다.	1
1630	역쉬 스테디셀러!	1
1880	정말 대단한 책이다... 다큐도 있다던데 어디서 구해야 하나...	1
1126	말할 필요도 없는 책이죠. 좋습니다	1
1168	말해 뭐하나요 최고의 과학 도서입니다	1
1494	두껍다.. ㅋㅋ	1
189	경이로운 우주의 세계	1
190	배송빨라서 좋았어요! 잘읽을께요~	1
840	최고.	1
663	요즘책방 방송을 보고 너무 읽어보고 싶어서 구매하게 되었습니다. 책 내용도 재밌어서 시간 가는 줄 모를 정도로 잘 읽고 있습니다	1
243	담임쌤이 추천해주신 책인데 어려워요.	1
1687	고맙습니다.	1
1841	아 재밌어요 최고	1
689	어렵지만 꼭 읽어보시길 추천합니다	1
499	정말 훌륭한 책입니다	1
42	처음 읽고 느꼈던 감동을 다시 느껴보려고 전자책으로 구매했어요~기대됩니다^^	1
449	아직 읽진 않았지만 기대되요ㅎㅎ	1
100	두껍지만, 왜 두꺼운지 읽다보면 알수있는 책. 그리고 책의 두께를 무시할 정도로 재밋게 읽히는 책	1
1754	꼭 읽어봐야할 책이라고 생각합니다. 잘 읽을게요 !	1
800	꼭한번은 읽어보아야할책입니다	1
583	10번은 읽어야 제대로 이해가 될 것 같다.	1
878	읽다가 잠드는 순간이 있지만 그래도 다 읽으면 좋을책	1
485	감동적인 책이다	1
721	술술 읽히는 신비함	0
1807	유작가님 추천으로 읽고 있는데 사실 어렵네요. 시간을 두고 조금씩 조금씩 정독해야겠네요	1
251	언제나 우주가 좋은 이유, 우주가 낭만적이고 아름답게 남아있을 수 있는 것은, 내가 가보지 못한 곳이기 때문에. 그렇기에 오늘도 우주를 꿈꾼다.	0
437	고전의 클라스. 이 세계를 이해하기 위한 또 하나의 질서 지침서.	1
77	코스모스 두께만 보고 겁나지만 온가족이 한번 열심히 읽어보려 합니다	1
1464	잘 받았습니다.	1
980	아주 굿	1
720	보급판 기대합니다...	1
517	어려울지 알았는데 너무 재밌게 읽었어요	1
992	살면서 꼭 읽어봐야할 필독서라고 생각합니다. 나중에 제가 결혼해서 자식을 낳게되면 꼭 읽어보라고 추천해주고 싶은 책일것 같습니다. 읽는 동안 시간 가는줄 모를 정도로 너무 즐거웠습니다. 일상적인 삶에서는 도저히 생각할 수 없는 세상을 그리고 우리 인류를 바라보는 새로운 관점을 저에게 선물을 해주는 책이였습니다. 고 칼세이건 교수님께 그리고 우주 과학 아니 모든 과학 연구에 종사중이신 연구원분들께도 경의를 표합니다.	1
1228	아이가 읽고싶어해서 주문했어요. 너무 잘읽고 재미있어하네요.	1
686	한번 읽어서 될일이 아닌듯	1
1472	자연과학책이지만 잘 읽히는 편입니다.	1
1649	흥미로워요 좋습니다	1
440	잘봤습니다	1
420	코스모스에 관한 책	1
1139	칼 세이건의 작품은 읽을 가치가 있다	1
1329	읽다보면 빠져든다 오늘을 사는 우리가 이정도는 알고 있어야 한다	1
778	굿...한번보고 두번보고 싶은책	1
503	인간이란 무엇인가? 인문학의 뿌리를 천문학과 생물학이 맞닿아있음을 알게되었다. 모든것은 하나, 수소에서 시작되어 의식을 가진 인간이 자신의 근본을 추구하는 과정이다. 칼세이건이 너무 일찍 지구를 떠났기에, 마지막까지 언급하지않은 부분이 너무나 궁금하다. 즉, 영혼과 11차원의 연관성이 그것이다.	1
1095	너무 좋아요~^^	1
1855	최곱니다	1
1774	드디어 구매. 필독서	1
1598	어릴적 잃어버린 우주의 호기심을 다시 갖게 해준책	1
201	코스모스..제목은 알고 있었지만 왠지 어려울것 같고 너무 두꺼워 포기할것 같아 몇년을 망설였는데.. 전혀그럴필요가 없었습니다. 글을 잘 쓰시고, 번역도 잘 해 주셔서 잘 읽혔고.. 우리가 우주에서의 위치가 어떻게 되는지 구체적으로 글씨로 확인하는순간..아..라는 깨우침이 왔습니다. 현재 세상 이슈들이 실현되는순간 우리도 그리 잘난 사람이 아님을 뒤늦게 후회할지도.. 정말 파충류 기질을 가지고 있나 의심도해보고..^^ 다방면에 많은 이야기를 해주셨고, 많은 가르침을 받았습니다. 이런 책을 놓치지 않고 읽어서 다행입니다. 도전하시길요~~	1
350	과학을 좋아하는 사람은 꼭 읽어야하는 착	1
1806	지동설가 인정되기까지의 재미난 이야기, 현재의 우주이야기, 그리고 다가올 미래의 우주이야기	1
1081	워낙 유명한 책이라 일단 믿고 구입. 페이지 수가 워낙 많아 읽는데 한참 걸리지만 역시 소문대로 재밌습니다.	0
636	우주의 비밀을 탐구하긔	1
1564	책 어디를 펼쳐들고 읽어도 재밌네요.	1
1318	워낙에 유명한 책이라.. 말이 필요없죠	1
319	코스모스를 표현하는 방법이 우리들을 감동 시킵니다.	1
994	조금 읽어봤는데 너무 흥미로워요 가볍게 읽히지는 않고 정독해야될것 같아요~	0
888	꼭 읽어볼 도서라고 해서 도전 합니다.	1
582	나쁘지않습니다	1
356	칼세이건 덕분에 인터스텔라같은 영화도 가능했던것 같네요 강추하는 소장서입니다	1
1172	너무 두꺼워요 벽돌책ㅜㅜ	0
1424	아이랑 저도같이읽고싶네요	1
494	엄청 두꺼워요 재밌을거 같아요	0
724	칼 세이건책은 언제나 잘읽혀요	1
181	다 좋은데 새책이 아니라 누가 읽은책이 온것같아요. 책처음부터 끝까지 전체적으로 누런점같은거나 긁힌자국이 있어서 읽는내내 은근 신경쓰였어요.물티슈로 살살 문질러도 안지워지고.. 어차피 소장하면 앞으로 때탈테니까 무시하고 완독했어요. 책내용은 조금 어려웠지만 확실히 유익한 책인것 같아요. 양장본으로 하나 더 구입했어요.	0
245	책을 읽는 재미를 느낄 수 있게 해준 책입니다.	1
1615	선물용으로 구매했습니다. 너무 좋아하네요.	1
275	어렵지만 볼먼해요 열심히 봐요	1
1560	아주 흥미롭네요~~	1
577	정말 좋아요	1
1160	우주에 우리 밖에 없다면 엄청난 공간의 낭비.	1
393	과학에 대해서 더 많이 알아갈 수 있게 되는 책입니다	1
1358	와 엄청 ㅈ두껍네요	1
221	여러번 사고 또 시간이 흘러 또 사서 다시 읽어도 전혀 아깝지 않은책~	1
235	모르던 사실을 알게되었다	1
35	엘러건트 유니버스와 함께 읽으려 구매합니다. 천천히 읽어봐야겠어요.	1
86	읽는 데 시간은 걸리지만 우주의 무한한 영역에 대한 수수께끼를 풀 수 있는 책입니다.	1
747	세상에 대한. 고찰	1
157	상당히 두꺼운 책이네요 내용이 기대됩니다	1
1430	엄청 두꺼워서 겁이나지만ㅋㅋ 꼭 읽어보겠습니다	1
1463	들고다니기 힘들까봐 단숨에 읽어내려가야 하는 책 ㅎㅎ	1
1359	잘 읽었습니다!!	1
1283	볼륨에 겁먹고 미뤄둔 책 이제 읽다	1
894	아직 읽어보지는 않았는데 흥미로운 과학이야기가 기대됩니다. 저 다 읽고 지인에게 선물할 생각이에요.	1
364	오래전부터 꼭 읽어보고 싶었던 책을 드디어 구매했어요!! 너무나 기대됩니다!!	1
1637	과학은 재밌음	1
1018	책의 분량이 제법 많아보여 첫페이지를 넘겨보기가 어려울 것 같지만 막상 읽다보니 너무 쉽게 잘 읽혀지는 것 같습니다.	0
1157	영화에서 보던 막연히 우주는 우리와는 모든 것이 다른 세상이었지만 이 책을 통해 우주도 우리와 같은 물질로 구성되어 있고, 우리도 그 일부분이란 생각을 들게 해주었다. 지구라는 존재의 미비함과 특별함을 동시에 느끼게 해주는 그런 착!	1
381	우리 인류에게 주는 메시지가 확실한 책입니다. 역시 인정받는 고전은 메시지가 강렬합니다	1
1727	칼세이건에 대해 많은 공감을 느끼게 하는 책입니다. 추천..	1
1803	우리의 상상력의 한계를 무한대로 확장해주는 필독서. 다큐 또는 팟캐스트와 함께 읽어보시길	1
510	잠자기전 읽으면 정말 잠이 쏟아지네요ㅎ 낮에는 읽을시간이 없어 밤에 읽게되는데.. 진도가 안나갑니다ㅠ	0
68	방학동안 정독하려고 미리 구매합니다.	1
1692	다들 좋다길래 구매합니다.	1
1144	우주적 스케일	0
1066	좋아용	1
1609	괜히 스테디셀러가 아닌법	1
1049	정독하는 마음으로 천천히 읽으보려고 구입했어요.	1
1244	유식해지려고 샀어요 ㅋ	1
472	좋아하는 책	1
1085	우주과학에 대해 관심이 생겼는데 알기 쉽게 풀이되어 있어요.	1
394	무한하고 신비한 우주를 여행하는 경험하게 해주는 책	0
1182	좋아요 페이지수가 많은데도 좋은책 오랜만이네여	1
1728	우주와 과학을 이해하기쉽게 풀어놓은 책^^	1
1013	우주에 관한 넓은 시각을 배울 수 있습니다.	1
1219	읽기에 어렵지만 도전합니다.	1
348	애가 읽고 싶다해서 주문했네요. 유명한책이라 저도 읽어봐야겠어요.	1
75	잘 정리되어 있는 도서라 구매하였습니다.	1
330	잘 읽었습니다	1
1514	기대 중입니다!	1
1038	좋아요 잘 받았습니다	1
1337	밑줄 긋고 싶은 문장이 그득	1
1080	유용하네요	1
135	주로 오디오북으로 들으려고 샀어요^^	1
104	이책을 이제야 읽다니...	1
10	정독할거에요	1
1263	이 책을 읽지않고 죽는자가 가장 안타까운 사람이다.	1
544	잘 읽히고 재밌어요	1
1814	코스모스는 과거에도 있었고 현재에도 있으며 미래에도 있을 그 모든 것이다.	1
11	사물에 대한 지평을 넓혀줍니다	1
1074	자연과학개론서라고 해도 될 듯.	1
640	우주 좋아요	1
901	강추합니다. 우주의 산물인 인류가 우주를 이해하는 날이 오길...	1
827	좋습니다~ ^^	1
767	한 챕터씩 도전하면 읽힐 것 같아요. 다큐보고 반해서 책도 구입했네요	1
1029	우리는 먼 우주로부터 왔다. 식물과 나와의 구조(?)가 크게 다르지 않다는 것을 알게 된다면, 우리는 지구의 주인이 아님을 알 수 있다.	1
1229	말이 필요없네요.	1
65	코스모스에 대한 여러가지 과학 사실들을 종합적으로 망라한 책입니다! 한번 정독하시는것을 추천드려요	1
285	남편이 10년전에 읽었던 책 다시 읽어싶어해서 크리스마스 선물로 구매했어요. 워낙 유명한 책이라 잘 읽을게요~	1
1058	과학도서의 바이블!!	1
1495	21세기 바이블 좀 어렵지만 멋지네요	1
617	항상 잘 이용하고 있습니다 배송 빨라요	1
1091	봐도봐도 질리지 않는책	0
371	잘 읽었어요 신기합니다.	1
952	알아가는 재미가있어요	1
1460	굳	1
1583	꼭 독파해보고 싶네요.	1
126	굉장히 많은 생각거리를 던져주는 책인거 같아요. 잊혀질만하면 또 읽을거에요!!	1
1745	좋은 책을 읽을 수 있어서 좋았습니다	1
408	아직 읽지는 않았지만 너무 기대 됩니다.	1
683	우주에서 내면으로 다시 우주로	1
1343	우주란 언제나 신비한 것..	1
932	좀 어려워도 재미있습니다	1
1589	유려한 문체가 좋습니다.	1
1887	최고의 고전	1
922	과학동아 애독자인데 거기서도 추천하고 도서관가서 보니 중1.초5인 애들한테도 유용할거같아 샀어요. 저도 읽어보고 싶구요. 두께는 두껍지만 너무 뿌듯하네요.	1
986	정독해요~	1
542	인간의 본질을 철학이 아닌 과학적으로 다루고 있습니다.	1
140	이렇게 훌륭한 책을 저렴하게 구입하게 해주셔서 감사합니다.	1
1014	정말 최고입니다. 역작입니다. 이렇게 아름다운 책을 본 적이 없고 이 책을 읽은 뒤로 책에 재미들려서 다른 책도 많이 읽게 되었어요	1
261	워낙 유명한 책이라서 방학동안 예비고1 아들 읽으려고 구매했는데 책 두께가 엄청^^	1
474	세상사 전반에 대한 우주적 관점을 제시	1
166	책이 후덜덜하게 두껍네요. 천천히 정독할 예정입니다	0
846	과학계 최고의 책	1
227	이야기 듣는것처럼 술술 잘읽힙니다. 과학을 재밌게 접할 수 있어서 좋아요.	1
1489	설민석쌤 설명에 꼭 읽고 싶어서 구매했어요	1
693	이 책 꼭 소장하고 싶었어요ㅠㅠ 추천합니다!	1
192	유명한책 한권씩 있죠 다들	1
861	무한한 꿈을 향해	1
307	워낙 유명한책이라 주저없이 주문했어요	1
1638	아이가재미있어합니다	1
1447	처음 접해보는 과학이야기 너무 기대되요!~	1
1658	다시 읽고 싶어 구매.	1
483	아직 읽기 전 기대됩니다	1
1526	천천히 열심히 읽어보겠습니다	1
1109	평소에읽고싶었던책입니다.	1
1677	두껍지만 술술 읽힘	1
1319	읽어야지 마음만 있다가 드디어 읽게되네요	1
1790	현대 천문학 거장이 펼쳐 보이는 대우주의 신비	1
1791	인문계 출신이라 순수과학에 무지한데 유명한 책이여서 주문했어요 재미있게 읽으려고요^^	1
1421	중2 아이랑 같이 보길 기대하며	1
321	시간을 길게두고 보는 책~	1
1509	이 책은 코스모스에서 인간이 어떠한 위치에 있는지를 밝혀내는 데 초점이 맞추어져있다.	1
1628	열심히 읽게되네요~	1
755	무인도에 가져가야 할 챽이라기에 읽어보려구요~~	0
18	좋아용~	1
978	"우주에 관한 이야기지만 전혀 어렵지 않고 술술 잘 읽힌다.
심지어 흥미롭다. 자꾸만 책을 놓기 싫어진다."	1
431	두꺼운 책이지만 아들이 열심히 읽고 있습니다 설샘을 좋아하더나ㆍㆍㅎㅎㅎ 과학의 필독서라면서ㆍㆍ^^	1
1854	단순한 천문학 책이 아니라, 과학철학, 과학역사를 비롯한 과학분야의 모든 것이 담김	1
1599	good~	1
1672	평생 간직해야할 책	1
1230	역시 코스모스네요	1
1369	꼭 읽어봐야 할 책이에요.	1
208	학교에서 수행평가로 채택하게 되었는데 지금 읽기에는 조금 어려운 면이 있긴 하지만 유용하네요	1
238	보급판도 괜찮아요.	0
1205	최고의 책입니다.아이들에게 읽혀도 좋구요.과학에 관심이 없는 아이라면 지루할수도 있겠지만.	1
786	아직 읽지 않았지만 흥분됩니다.	0
1098	과학서적의 스테디셀러답게 내용이 알찹니다	0
1211	명작입니다	1
346	선물하려고 구입했습니다.	1
1625	너무 어렵고 책장 넘기기 힘들다\	1
1669	좋은책 최고의 책	1
1153	마음이 편한해지고 우주는 경이롭다는 것을 깨닫게 됩니다.	1
1287	아이랑 같이보려구요	1
341	딸아이가 읽고 싶다고 ..졸라서...	1
1173	책에서 경이로움을 느끼고 싶다면 이것.	1
