id	document	label
36224	"그에게서 듣고 싶었다				 그가 가진 시대의 고뇌	현실	 그리고 이토록 감내하는 그의 마음					 아무리 헤아려도 알수 없는 미안한 마음뿐인 그				 그래서 그사람의 얘기를 들어주고 싶다			 아니 들어야 겠다				그렇게 그를 통해 세상의 바른 모습을 보고 싶다			 너무 많은 빚을 드려 죄송합니다....ㅠㅠ"	1
30003	"엮은이 글 실력이 개판입니다. 이전의 마이크샌델 저자는 안이랬던거 같은데 말이죠. 글마다 ~적	 ~에의	 주술관계 불일치	 이중피동 등 의역을 해야하는데 완벽한 번역본이네요. 마치 수능특강 외국어 해설서마냥 고등학생 번역을 해놨네요. 한국어 정서랑 어울리지 않은 단어조합도 그냥 영단어번역대로 쓰고.. 중간에 읽다가 하도 번역을 못해서 화가 났습니다. 차라리 원서 사서 읽는게 낫겠네요."	0
29496	시대의 지성이라는 말을 느낄수 있는책입니다 감사합니다	1
3231	"그전 버전도 표지랑 이야기가 좋아 소장하고 있는데	 이번엔 표지와 속의 26명의 초상화가 글과 어우러져 나를 사로잡았다. 명불허전!"	1
3171	유익한 책입니다 추천합니다	1
13852	너무 재밌음...ㅠ 빨리 다음권	1
32743	잘읽혀요	1
22207	지식을 넓히는데 도움이되는 좋은 소재의 글 감사합니다	1
23769	곧 시험 보려고요.	0
8556	흥미롭게 아주 잘 읽었어요	1
30397	40대에 미리읽어보고 싶어 주문합니다	1
13590	예약해서 빠르게받았어요. 리미티드는 결재하다 고민고민하다 말았는데 막상하려니 품절 ㅠ 이럴수가.... 아냐쨩 스미마센 애니메는 보고또보고있고 책도 술술잘읽혀요��	1
5423	우주 빅뱅 그리고 45억 지구 탄생 생명의 출연...	1
37619	동생 결혼하는데 필독으로 선물 할려고 구입했답니다 평안하고 행복한 결혼 생활에 도움이 되고 ~ 혹 싸우더라도 지혜롭게 잘 해결하는 성숙한부부가 되길 바라는 마음으로~ 진심으로 축하합니다 ~	1
25672	저의 최애 유튜브 솥밥쌤이 책을 내시다니ㅜㅜ 정말 덕분에 요린이가 주말마다 남편한테 맛있는 밥 뚝딱해줄 수 있게 됐어요. 책에는 솥밥에 어울리는 찌개 레시피까지 있다고 해서 더 기대중이에요❤️ 항상 간단한 레시피로 맛있는 요리가 탄생하는데 이게 다 류니님의 수년간의 노하우시겠죠�� 빨리 책 올 날만 기다리고 있을게요!ㅎㅎ	1
28229	재밌고 유쾌한 그림과 내용으로 읽고나면 정말 기분이 좋아져요! 그림도 내용도 귀엽고 사랑스럽네요. 할머니도 눈호랑이도요! ㅎㅎㅎ 작가의 상상력에 박수를 보냅니다~♡	1
1596	"운동에 대한 재개념화	 그리고 실천."	1
9436	위로가 되어주는 좋은 책이예요	1
29467	이어령님의 두번째 책입니다. 잘 읽겠습니다.	1
16550	마음의 위로가 되어주는 책이었습니다 !	1
28556	선물주려고 샀어요. 상상력이 풍부해지는 기발한 이이니어~~	1
24658	지루하지 않아요 mp3음원도 들을 수 있어 잘 들으면서 꾸준히 보고있어요	1
17216	만족합니다. 감사합니다.	1
31717	미움받을 용기보다 사랑하고 공감할수있는 능력을알려주는 착입니다	1
41797	아들이 좋아합니다 틈틈히 잘하네요	1
25230	감사합니다.	1
29979	우리 인류의 역사를 알 수 있다	1
16605	오랜만에 시집이라 설레였네요 ^^	1
43648	토익을 처음 시작하는 사람들에게 유용하네요	1
31730	소극적 성향인 아들이 원한 책인데 느낀게 많은 듯 해요	1
6881	편의점과 관련된 주변인물들에 대한 이야기라 흥미롭게 잘 읽었습니다 현실적인 스토리라 더 재밌어요~참참참^^	1
21753	천천히 읽기	1
30949	긴 호흡으로 읽고 있어요~^^	1
12800	무엇보다도 스마트스토어의 A to Z를 알려줘서 초보자가 전체적인 내용을 파악하는데 유용한 것 같아요^^	1
3990	투자에 도움이 되는 책입니다 코스톨라니 위대한분이네요~	1
7967	감동받았습니다 좋아요	1
44072	좋습니다. 토플 점수 높이는데 반드시 필요한 책입니다.	1
38785	잘 읽고 있습니다~^^	1
36938	지인 추천으로 읽어보려구요~~차별에 대해 다시 한 번 더 생각해 볼수 있는 기회인것 같아요.	1
36811	좋아서 선물용으로 또 구매했어요	0
6923	책도 깔끔한 상태로 왔고 배송도 빨라서 좋아요	1
24567	매일 한단어씩 이해해가고 있습니다.	1
42248	구성좋어요	1
19593	"9살 아이에게 살짝 어려운것 같긴한데	 잘 읽었습니다."	1
11764	역시 고전 명작 꼭 읽기	0
15752	시 입문에 좋아요	1
33012	대체 이걸 왜 이제야 봤는지.. .. 놓칠게 하나도 없어요	1
13396	재밌게 읽었습니다.	1
44233	해커스 토익 기출 보카 TOEIC VOCA(개정판 5판)	1
33753	오랜 시간동안 사랑받은 책.	1
26034	계절별로 되어있어서 편해요 곁에 두고 계속 보게 됩니다	1
6794	"원 플러스 원의 기쁨	 삼각김밥 모양의 슬픔	 만 원에 네 번의 폭소가 터지는 곳! 힘겨운 시대를 살아가는 우리들에게 다가온 조금 특별한 편의점 이야기"	1
32323	선물용으로 구입완료!!	1
43224	열심히 공부해서 꼭! 높은 점수 받을거예융	1
6122	선물하기에 좋아요	1
35609	마음의 빚이 있습니다. 감사합니다.	1
30075	"고학력자와 엘리트	 소위 ""상위 계급""들이 더 많이 읽었으면 하는 책입니다."	0
40247	아들 읽히려고 샀는데 일단 제가 먼저 읽어요~ 아들이 마음잡길 기대하면서 ㅎ	1
26046	간단하고 맛있는 반찬 레시피가 잘 정리되어 있어요.	1
6156	딸아이가 선물해줬어요..쉽게 읽혀요	1
9474	"기대하지 않았는데	 너무나 몰입해서 읽었다. 문장도 좋고	 이야기도 좋다."	0
39251	"따뜻한 공감과 위로에 저와 10대 딸들	 너무 행복한 시간이 되었어요."	1
42938	시험 보기 전 휘리릭 정리하기에 좋아요	1
16537	말그대로 마음을 챙겨주는 시집:)	1
24002	맘에듭니다~^^	1
25260	사이즈도 적당하고 잘읽혀요	1
34804	실천은 어렵지만 일단 머리로 알고만 있을께요	1
2922	인플레이션에서 살아남자~!	1
13931	특전도 들어있었어요 최고	1
18509	아이가 좋아하는 책입니다.	1
43213	좋아유 토익 공부 열심히 할게유	1
12102	도움이 많이 되었습니다.	1
33161	좋습니다~	1
33989	생각보다 유용한 내용 방송이 더 와닿기도 하다	0
14623	영어학습에도 도움이 되네요.	1
19919	아이가 사달라고 해서 사줬어요	1
25414	이유식 시작하기위해서 많은 정보얻어가랴구요	1
40165	재밌게잘읽었습니다	1
14916	좋아하는 해리포터 이야기를 원서로 보려고 구입했어요.	1
21523	과학과 역사를 동시에 배울 수 있는 재미가 있는 책!!	1
13335	얼마나 기다렸다규 ㅠㅠ 103권 벌써 부터 기다리게 되네요ㅎ	1
32897	좋은책이라 꼭 읽어보고 싶었어요	1
17123	새로나와서 구매했어요	1
25089	좋아요 빠른배송도 좋고요!	1
12736	유튜브를 통해 인터넷 부업에 대해 알아보다가 영상으로 보니 뭐가뭔지 하나도 모르겠어서 그길로 도서관에서 발견한 '퇴근 후 스마트스토어로 투잡하기' 책 초보자들도 접근이 쉽도록 구성이 되어있고 이론과 실전의 내용이 함께 있어서 좋음. 무엇보다 저자의 경험을 바탕으로 노하우를 알기 쉽도록 공유해줘서 매우 강추하는 책입니다.	1
10753	최고라는 말밖에......	1
5190	양자역학을 이렇게 쉽고도 명확하게 풀어 설며할 수 있다니... 울림과 떨림으로 요약한 양자역학의 해설은 탁월함 그 자체.	1
20106	유용한 책 이예요!	1
503	초보 엄마 아빠에겐 많이 도움 되는것 같아오	1
36097	환경문제에 둔한 우리나라. 미국인에 비친 우리의 모습이 그저 미안한 마음입니다. 그린 뉴딜이 시급합니다.	1
13057	두껍긴 한데 잘 읽히고 좋아요	1
4940	과학 신봉자 이지만 다읽고 나서 왠지 썩 기분이 좋지는 않네요 ㅋㅋㅋ 나만 그런가	1
36192	무슨 내용인지 궁금해서 구매해보았습니다	1
43458	성적잘나오면 좋겠어요 ..ㅠ	1
29517	모리와 비슷한 느낌도 받았지만 선생님만의 말씀 잘 들었어요..	1
40476	한번쯤 돌아보는 것도 좋다.	1
11029	재미있게 잘 읽있어요	1
8797	장편인데도 늘어지지 않고 재밌게 잘 봤어요	0
14557	유용합니다	1
5711	과학자가 꿈인 아들아 좋아하네요~	1
29096	유익한 내용이 많네요 잘읽었습니다	1
27183	아이가 재밌는지 잘 읽어요 다른 시리즈도 구매할게요	1
10258	다자이 오사무의 소설화한 자전	1
7979	모두 저마다의 전쟁을 치루며 살아가고 있는 지금 위로가 되는 책입니다.	1
35307	항상 응원합니다!!	1
29601	깊은 울림이 있어요	1
25641	좋아요	1
2940	Djygioilll	1
22832	두고 두고 보관할 책	1
23147	알기쉽게 설명해줘서 유용해요!	1
20520	기대기대기대기대기대기대	0
9899	내용이 더 많았으면 하는 그런 마음.. 도 일고 싶은 책.. 아쉽지만 아름다운 내용 좋아요	1
37944	"필독서!!! 역시 최고! 수십권째 구매하고 선물주고 있습니다. 가야 할 길	 나를 지으신 목적을 알 수 있는 책"	1
18766	아이가 좋아하네요 재밌어해요	1
31297	예상보다 빨리 도착해서 좋았고 좋은책 잘 읽고 있습니다. 고맙습니다.	1
21317	택배 빠르고 잘 받았습니다. 고맙습니다.	1
26544	어른이 봐도 좋네요 ㅎㅎ	1
1470	허리통증에 대해 쉽고 이해하기 좋은 책 입니다	1
37138	빠른 배송 감사합니다. 최고에요!!	1
15818	선물했어요	1
36939	불편함을 불편하지 않게 꺼내볼 수 있어서 좋았습니다. 선량한 차별주의자가 되지 않도록 스스로를 끊임없이 불편하게 해야겠어요!	1
37662	"성경적 결혼의 의미를 가르쳐주는 책입니다. 그래서 성경을 아는 사람은 이 책의 모든 내용에 공감하며 깊이 이해할 수 있고	 특히 기혼자라면 더 잘 이해되겠지만	 그래도 아직 결혼할 기회가 남아있는 미혼자들이 보면 더욱 좋고	 성경을 몰라도 결혼 생각이 있다면	 꼭 한번 읽어보길 추천합니다. 물론 기혼자들에게도 도움이 되는 책이라고 생각합니다. 내용이 좋아서 선물용으로 구매했습니다. 결혼에 관한 논쟁을 벌이기 전에	 결혼에 대한 결정을 내리기 전에	 먼저	 뉴욕 맨해튼의 수많은 젊은이들로부터 뜨거운 반응과 격론을 불러일으켰던 바로 그 설교 <팀 켈러	 결혼을 말하다. Timothy Keller	 The Meaning of Marriage>를 읽어본 후에 해도 늦지 않습니다. 책 뒤의 주석의 양도 많아서 본문의 양이 다른 책들보다 더 많은 것도 아니고 쉽게 읽히니까	 꼭 한번 읽어보세요. 결혼 생각이 없더라도	 읽어보면 인생이 바뀔 수 있는 책입니다."	1
3283	"아래 댓글을 모니 마음이 짠하네요. 저 역시 코로나때문에 사업이 위태위태합니다. 아무래도 제가 사업	 특히 돈과의 관계를 잘 못 만들고 있다는 생각이 듭니다. 주변 사업가 형님들의 추천으로 구매하는데			 이번 어려움을 잘 이겨내고 싶습니다. 모두 힘내시자구요!"	1
6688	"재미와 감동을 동시에 주는 책입니다. 꾸미지 않은 일상의 삶을 그대로 옮겨놓았지만 우리가 생각해보지 못하고 지나쳤던 소소한 삶의 문제들을 아무렇지 않게	 하지만 깊이있게 짚어주는 책입니다. 마지막 부분을 읽으면서는 저도 울었어요. 아마 다들 그러실 듯."	1
43351	이제 토익 시작하려고 책 구매했어요!!	1
24047	친절한 해석이있진 않지만 학습엔 도움 됩니다 ㅎ	1
15849	뚝딱 읽었지만 여운이 남아요 읽고또읽어 질 듯	1
26310	아이가 좋아해요^^	1
12717	스마트스토어 시작하고 싶은데 너무 복잡하고 모르겠을때!! 완전 유용합니다. 1부터 10까지 적혀있어서 따라하면 돼요. 꾸준히 하고자하는 마음을 가지고 읽고 실천해보세요:)	1
10111	너의 췌장을 먹고 싶어에 나와서 구입하게 되었어요.	0
7379	아이 학교에서 인문학 프로제트로 구입했어요. 고딩이지만 이런 활동도 열심히 하네요. 저도 힘께 읽어야겠어요.	1
17414	천천히 읽어 내려가며 집중하게 되는 책입니다.	1
43766	역시 바케원토익 짱입니다 선생님♡	1
3298	이사람 강남좌빨임 p68 뜬금없이 ''꼰대가되고 꼴통 보수가되는 것은 한순간이다'' 먼소리야 p75''일명선진국으로 알려진 미국과 영국 그리고 유럽 주요강국들이 그렇게 허무하게 무너져버렸다 ''코로나 방역이 우리나라가 세계 최고였데 대깨문이였네 돈의 속성얘기하라니까 k방역 국뽕질 아니나다를까 586깨시민이네	0
15371	이전부터 고민해오던 시집을 구입했습니다 마음이 따듯해지네요	1
19547	요즘 많이 보이길래 초5된 아이에게 선물했어요 싫다고 하더니 한번 읽기 시작하자 앉은 자리에서 다 읽더라구요. 리뉴얼된 표지도 넘나 이쁘너요	1
33580	모르고 지나쳤던 것을 생각하게 해준다	1
36726	잘 읽었습니다.	1
42019	부모님 사드렸는데 좋아하시네요 유용합니다	1
4966	어렵지만 도움이 많이 될 것 같아요.	1
28899	만족합니다!	1
43742	30일 완성 토익보카책입니다.	0
15066	나태주 시인의 시를 좋아해서 소장하려고 구매했습니다. 역시나 너무 좋네요	1
37937	읽다가 넘 좋아서 친구한테 책 선물 했어요^^ 선물포장 추가 결제했는데 너무 예뻐요!	1
19004	아이가 정말 좋아해요 ^^ 진화 모습까지 표기가 잘 되어있어요	1
5469	[국내도서] 최리노의 한 권으로 끝내는 반도체 이야기	1
6401	안중근님 당신은 정당방위 입니다.	1
39751	"요즘 아주 핫한데요	 읽어볼만 합니다"	0
27148	아기가 좋아해요 ㅎㅎ작가님 믿고 구매했습니다	1
29963	최고의 인문서적 입니다.	1
43721	콜로케이션으로 구성된 어휘집이어서 정말 마음에 들어요! 콜로케이션을 많이 외워서 빠르게 문제 푸는 스킬을 기르는데 도움이 될거같아요. 글씨가 커서 눈이 아프지않아서 좋아요. 색깔도 다채로워서 질리지않고 항상 새로운 마음으로 공부할수있어요. 챕터 마지막마다 문제가 있어서 제실력을 점검해볼수도 있어요. 모든 페이지마다 박혜원 선생님이 중요하다고 하셨던 것들이 녹아들어가있어서 더욱 열심히 공부할수있게되는것같아요. 이책을 통해 꼭 높은 토익점수를 만들도록 노력하겠습니다.	1
32406	감사합니다 잘읽을게요	1
1593	어려울줄 알았는데 장말 이해하기 쉽게 써주셨어요 다른 책도 다 구매 예정	1
30361	"책제목은 주로 오십을 겨냥했지만	 내가 볼때는 오십이상자들에게 해당한다고 생각한다. 즉	 나이든 시니어의 관점에서 보는 논어라고 보면 될것이다."	0
16301	좋은 시집이네요!!	1
5744	좋은 내용으로 2번 읽고 있는 책	1
11530	학교 수업으로 구입해요	1
9918	잘 읽히는거 같아요	1
39084	좋아요	1
40187	아들딸이 읽고싶어하네요..	1
2798	너무좋아요	1
23369	영화와 각본이 어떻게 다른지 궁금해서 구매합니다.	1
4744	시기의 명작을 사봅니다. 전공서적처럼 두껍지만	1
19501	아이가 재미있게 읽었어요.	1
40239	아이에게 도전이 되길 바랍니다	1
34121	도서관에서 읽어 봤다 소장하고 싶어 샀어요	1
6844	받고 재미있게 읽었어요	1
32710	좋아요	1
42710	교보문고 바로드림 좋습니다 굿굿	1
29361	라이브 사인회 너무나도 좋은 시간이었어요! 책도 잘 읽겠습니다!	1
34473	"요즘 너무 어렵고 힘든상황가운데 나에게 선물하는 마음으로 이번에 이렇게 구매를 했습니다. 좋은 영향력 	나도 할수있다는 용기를 붇돋으면서 앞으로도 저또한 정말 열심히 씹어먹겠습니다!! 감사합니다."	1
18722	딸 아이가 좋아해서 구입하고 있습니다.	1
19204	역시 이번에도 기대했던 바 아이들이 잘 읽었습니다. 순식간에 읽고. 또 읽고 합니다.	1
30620	자신을 돌아보고 소중히 여기는 시간을 가졌습니다	1
42410	토익의 베스트셀러 해커스토익	1
17096	오랜만에 좋은 시집을 읽게 되었네요~^^	1
30549	많이 생각하고 읽게 되는 책 입니다.	1
35320	"임은정 검사님	 마음이 뜨거워지게 해줘서 고맙습니다. 응원합니다."	1
37857	중심에 하나님이 없다는것은 다 자신이 만든 신과 접촉하며 사는 우상숭배와 같다	1
12894	가장 기본적인 사업자등록부터 스마트스토어 개설까지 굉장히 디테일한 과정이 책에 담겨 있습니다. 이뿐만 아니라 책 제목대로 스마트스토어 투잡을 위한 방법이 서술되어있어 작가님께서 말씀하신대로 꾸준하게 책 내용을 따라만 한다면 누구나 투잡 이상의 수익이 발생될거 같은 자신감이 생겨요 :) 아직 읽는 중이지만 어려운 내용도 쉽게 서술해주셔서 읽기도 굉장히 편해서 온라인 쇼핑몰에 관심있으시고 네이버 스마트스토어에 관심있으신 초보자 분께 강추합니다!	1
19817	아이가 떡집시리즈로 책읽기에 푹 빠질 수 있었어요.	1
9405	좋아요. 잘읽힙니다.	1
14174	너무 좋아요 품질이좋습니다	1
36647	"어른들이 얼마나 악한지 알리기 위해 썼다는 이 글	 마음으로 많이 울면서 읽었습니다"	1
10121	"가볍게 읽기 좋은 분량에서	 심도있는 내용으로 생각을 많이 하게 하는 책"	1
15087	이책을 읽는 시간 너무나 맑고 순수해지는 시간~♡	1
18040	아이가 좋아해서 구입하고 있어요^^ 구입하고 근처에 앉아서 바로 읽더라고요	1
38186	아이가 작가님 작품에 푹 빠졌네요. 감사합니다.	1
40070	일단 속는셈치고 사봤습니다. 지금까지 이런 책들 많이 사봤는데 내용이 거기서 거기더라구요.솔직히 기대는 안되지만 후기가 워낙 좋으니 읽어보겠습니다.읽어보고 다시 평점 남기겠습니다	0
25511	이유식 만드는데 많은 도움이 되네요^^	1
35259	"이 林恩貞 검사...처음엔 主要 언론사에서 報道한 내용 그대로 認知를 해 先入見과 偏見으로 대했습니다...그런데 얼마 전	 전부는 아니지만 생각을 바꾸게 된 계기가 있었습니다...林검사가 쓴 이 책이 출간된다기에 기다리다 오늘 購買했습니다...이 책 내용이 저의 나머지 생각을 완전히 바꾸는 계기가 되었으면 합니다....참고로	 推薦辭를 쓴 이연주 변호사가 쓴 ‘내가 검찰을 떠난 이유’로 昨年 08월 購讀했습니다. 많이 공감했던 책이었습니다."	1
34087	유명해서 한번 읽어볼려고 구매했어요	1
32878	배송 잘 받았습니다. 잘 읽을께요.	1
13895	더블특장판은 못참지!	1
36081	정말 지구를 생각한다는 것이 무엇인지 고민하게 하는!	1
41470	유용하게 읽힙니다..	1
1605	"생각과는 좀 달랐던 책	 좋은 내용인데 타겟은 좀 애매한 느낌..."	1
24995	크게 부담없이 공부할 수 있는 구성이어어 맘에 듭니다	1
16671	자기전에읽기좋은책	1
7300	신선한 주제의 소설이라 좋아요.	1
13301	너누 좋습니다. ㅎㅎ	1
15374	오늘의 약속 좋네요	1
39044	흥미위주로 책을 읽던 조5아이가 재미있다며 엉덩이 딱 붙이고 앉아서 휘리릭 읽네요	1
24808	기존에 필기랑 영상 번갈아 봐야해서 힘들었는데 책으로 도움 많ㅇ 됐습니다!	1
10770	『1984』는 미래 예언적 디스토피아 소설이다.	1
38039	문체가 간결하고 엑기스를 먹는 기분~	1
20221	마음을 정리 할 수 있는 아주 좋은 책인거 같습니다. 추천합니다.	1
12180	유용합니다 잘 보았습니다	1
6473	잘읽겠습니다.감사합니다.	1
42669	기출 보카 유용해요	1
31880	좋아요	1
7427	작가님의 상상력이 진짜 현실이 될지도 모른다고 생각했습니다.	1
23387	매일 무너지고 깨어져요	1
39981	쉽게 잘읽히고 내용도 생각해보기 좋은책입니다	1
13475	생각했던 것보다 카드 많이 작네요...ㅎ 괜히 8종을 주는게 아니네요. 그래도 내용은 재밌고 역시 그림체 정말 좋아요.	1
18435	아이들이 좋아합니다. 중학생도	1
11259	좋은책입니다. 빠르게 정독해보도록 하겠습니다.감사합니다.	0
6900	한참 버텼는데 마침내 골라 담았다	1
44158	토익준비에 필수입니다.	1
39636	선물하려고 샀다가 잠깐 들여다보다 순식간에 다 읽어버린책 왜 어른용은 없나요 이런책 ㅠㅜ 별점 낮춰주고 싶다 정말 나만 보고싶은책	1
17684	마음의 휴식같은 책이에요	1
44369	공부를 다시 시작하려구요 유익해요	1
18652	9살 아들이 깔깔거리면서 넘어가네요~~	1
19671	재미있게 잘 읽더라구요 또 사주려고요	1
33200	무난하게 잘 읽었어요~~	1
42987	아들 방학 동안 공부한다 해서 구매. 워낙 유명한 책이라 믿고 보는것 갇아요.	1
25287	간단하게 읽기 좋아요	0
36253	조국교수님만 생각하면 가슴이 넘 아픕니다 힘든시기에도 책 내주셔서 감사합니다 정독하겠습니다 기억학고 잊지않겠습니다 힘내세요 늘 함께 하겠습니다	1
43137	열심히 해야해요!	1
40249	성취욕이 강한 책입니다.	1
37367	주님과 교제하고 싶은데 책을 찾던중 인스타보다가 그림체랑 이뻐서 구매하게 됐습니다◍•ᴗ•◍ 내용이 좋아서 몇친구들에게도 선물을 해주었는데 좋아해줘서 좋았어여 ṑṑ	1
34029	유용한 내용입니다.	1
20105	시리즈 재밌게 보고 있습니다. 경제이야기도 재밌다네요~	1
187	색종이 접기를 너무 좋아해서 사줬어요	1
7018	따뜻함이 느껴지는 글	1
383	난이도가 표시되어있어 좋아요. 그런데 QR코드가 처음부터 종이접기를 동영상으로 보여주는게 아니라 어려운듯한부분만 동영상으로 보여줘서 아쉽네요ㅠ	0
37556	선물하려고 재구매했습니다. 사랑과 관계에 대한 이해를 돕는 책입니다.	1
21512	두근두근하면서 주문하고 기다리는 중이에요! 믿고 봅니다 황현필 선생님!!	1
16828	한 편 한 편 소중하게 읽고 있습니다.	1
34432	"표지가 너무 반짝거림	 일러스트로 지루하지 않습니다"	1
9564	평이 좋아 구매합니다 기대되요^^	1
34700	시크릿과함께 읽어보려 구매했습니다	1
29659	"강렬한 프로로그.. 곧바로 단숨에 읽어버렸다.. 인문학이 있다기보다 인문학자가 있겠다는 생각이 들 정도로	 모든 학문과 진리가 Liberal Art의 대상이다. 양자컴퓨터를 공부하는 인문학자라니.. 결국	 나의 생각	 나의 정리가 나를 인문학자로 만든다.. 이런 Insight-ful한 인문학자를 또 만날 수 있을까.. 김지수기자의 영성 충만한 필력에도 감사를.."	1
39903	좋은 책이네요~~	1
40972	중학생들 필독	1
4747	청소년 필독서에 포함될만한 책	1
39868	공부하면서 잠시 잠시 읽을려고 사보았습니다. 공부가 재미있어지는 순간이 언제오려나?^^	1
9336	읽는내내 먹먹했어요. 작가님 너무 애쓰셨어요. 정말 잘읽었습니다.	1
28115	아이가 재미있어해요.	1
4540	조아요 재밌고 유익합니다	1
